,q,p,sx,sy,sz,sxy,ea,eps_v,gamxy,gams,eps_1,eps_2,eps_3,eps_xx,eps_yy,phase,s1,s2,s3,suratio,su,rumax,pmin,zmax,Cs,M,Gamma,pcs,xi,e,Mcurrent,K,G,alphastatic,Kc,K0,sigmav0,ru,ruextreme,gmax/2extreme,BCI,g/2max,Md,Mb,D,alphaxx,alphayy,alphaxy,rulimit,lpr,txyratio,txyratioextreme
0,90.0923304551629,70.5643119812012,32.9610023498535,129.87971496582,48.8522186279297,-1.91630029678345,0.585012366565477,-0.585000729188323,-5.21843254222267e-05,-3.01286347311426e-05,0.00585012366565477,-6.24175190699905e-15,-6.24175190699905e-15,-1.08458666576102e-20,0.00585000729188323,0,129.917589719121,48.8522186279297,32.9231275965532,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0489154644310474,0.899999976158142,1.19339907169342,110749.40625,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.00140043825376779,3.22686773417474e-16,2.2118281776784e-05,0,2.2118281776784e-05,0.829774022102356,1.31343448162079,-0.203328296542168,-0.59175318479538,0.59175318479538,-0.0198900364339352,0.433876037597656,-0.00483263516798615,0.0147407716140151,0.0147407716140151
1,90.1215216678269,70.5926361083984,33.1450958251953,129.760986328125,48.871826171875,-4.44898414611816,0.585047235303026,-0.585002096027776,-0.000102778612927068,-5.93392614532808e-05,0.00585047235303026,1.57014158619351e-15,1.57014158619351e-15,1.17474173081092e-20,0.00585002096027776,0,129.965421293992,48.871826171875,32.9406608593287,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0488914102315903,0.899999976158142,1.19117426872253,112543.546875,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.00246344949118793,3.22686773417474e-16,4.74154257972259e-05,0,4.74154257972259e-05,0.829990923404694,1.31318914890289,-0.130211591720581,-0.588854908943176,0.588854908943176,-0.0519420877099037,0.433876037597656,-0.00575971696525812,0.0342229530215263,0.0342229530215263
2,90.0762815764719,70.6418190002441,33.4856300354004,129.533950805664,48.905876159668,-6.62725019454956,0.585098046354618,-0.585003958672925,-0.000148392073567757,-8.56742076804563e-05,0.00585098046354618,-5.26271734524464e-16,-5.26271734524464e-16,-3.14521238077008e-20,0.00585003958672925,0,129.989068734447,48.905876159668,33.0305121066173,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0488496534526348,0.899999916553497,1.18954396247864,112530.8046875,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.00311227585189044,3.22686773417474e-16,7.02221586834639e-05,0,7.02221586834639e-05,0.830163717269897,1.31299459934235,-0.128222808241844,-0.585121512413025,0.585121512413025,-0.0783895328640938,0.433876037597656,-0.00736953038722277,0.050978846848011,0.050978846848011
3,89.9590521359065,70.7154070536296,34.0102462768555,129.179153442383,48.9568214416504,-8.84230899810791,0.585173433227987,-0.5850068992003801,-0.000197434838551162,-0.000113989066415425,0.00585173433227987,4.51244944188467e-16,4.51244944188467e-16,4.8205127079513e-21,0.0058500689920038,0,129.993735502783,48.9568214416504,33.1956642164556,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0487872213125229,0.899999916553497,1.18634188175201,112823.7890625,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.0040685017593205,3.22686773417474e-16,9.47435473790392e-05,0,9.47435473790392e-05,0.830415904521942,1.31270575523376,-0.129559308290482,-0.579511940479279,0.579511940479279,-0.104971505701542,0.433876037597656,-0.00977811310440302,0.0680177584290504,0.0680177584290504
4,89.7594716633534,70.8048082987468,34.693531036377,128.702178955078,49.0187149047852,-10.9638366699219,0.585274033371121,-0.5850107409059999,-0.00024827262677718,-0.000143340285752495,0.00585274033371121,-1.34874750257197e-16,-1.34874750257197e-16,-1.93291082177638e-20,0.00585010740906,0,129.963911240259,49.0187149047851,33.4317987511958,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0487114824354648,0.899999856948853,1.18158483505249,113397.34375,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.00525095453485847,3.22686773417474e-16,0.000120162439998239,0,0.000120162439998239,0.830737709999084,1.31235086917877,-0.0986209139227867,-0.571805357933044,0.571805357933044,-0.130666762590408,0.433876037597656,-0.0127042951062322,0.0843372046947479,0.0843372046947479
5,89.5015305060195,70.9115931193034,35.5460205078125,128.096115112305,49.092643737793,-13.1051416397095,0.585409753669814,-0.5850156303495171,-0.000303791794392546,-0.00017539430516597,0.00585409753669814,1.76941794549634e-16,1.76941794549634e-16,2.41404389967476e-20,0.00585015630349517,0,129.916023265095,49.092643737793,33.7261123550219,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0486211441457272,0.899999737739563,1.17562687397003,114234.3984375,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.00666522374376654,3.22686773417474e-16,0.000147922037285753,0,0.000147922037285753,0.831112921237945,1.3119295835495,-0.084819421172142,-0.562309324741364,0.562309324741364,-0.156372532248497,0.433876037597656,-0.0161994565278292,0.100808784365654,0.100808784365654
6,89.2097117467215,71.0264218648275,36.5144195556641,127.392707824707,49.1721382141113,-15.1613912582397,0.5855810666504501,-0.585021304555878,-0.000362097271136008,-0.000209057005205439,0.0058558106665045,-4.61870125478825e-17,-4.61870125478825e-17,1.62405368613121e-20,0.00585021304555878,0,129.855375812101,49.1721382141113,34.0517515682705,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.048524159938097,0.899999678134918,1.1690092086792,115258.71875,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.00821098126471043,3.22686773417474e-16,0.000177074776729569,0,0.000177074776729569,0.831516027450561,1.31147694587708,-0.0726007372140884,-0.55146735906601,0.55146735906601,-0.180986642837524,0.433876037597656,-0.0199578702449799,0.116626083850861,0.116626083850861
7,88.8950835617244,71.1521466573079,37.6228065490723,126.57445526123,49.2591781616211,-17.2202339172363,0.585802855376051,-0.5850278539583089,-0.000426144596790364,-0.00024603476774504,0.00585802855376051,-9.54097911787244e-18,-9.54097911787244e-18,-1.96488688940579e-19,0.00585027853958309,0,129.791768863532,49.2591781616211,34.4054929467707,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0484181642532349,0.899999558925628,1.16185462474823,116356.53125,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.00989509560167789,3.22686773417474e-16,0.000209098448976874,0,0.000209098448976874,0.831956624984741,1.31098198890686,-0.0601791478693485,-0.539045393466949,0.539045393466949,-0.205536469817162,0.433876037597656,-0.0240729991346598,0.132463350892067,0.132463350892067
8,88.5907750540108,71.2824376424154,38.8127212524414,125.685211181641,49.3493804931641,-19.1991367340088,0.586076082382446,-0.585035041563853,-0.000494015839649364,-0.000285220273668,0.00586076082382446,-8.63024929298461e-17,-8.63024929298461e-17,-9.65801198449253e-20,0.00585035041563853,0,129.739114963448,49.3493804931641,34.7588174706339,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0483085177838802,0.899999439716339,1.15479981899261,117492.3984375,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.0116833159700036,3.22686773417474e-16,0.00024303411191795,0,0.00024303411191795,0.832412600517273,1.31046962738037,-0.0564333535730839,-0.525621354579925,0.525621354579925,-0.229088604450226,0.433876037597656,-0.0283375214785337,0.147685676813126,0.147685676813126
9,88.3103042860638,71.4267578125,40.1217880249023,124.709190368652,49.4492950439453,-21.1791439056396,0.586420938838629,-0.585042871534824,-0.000568551676483294,-0.000328253587785782,0.00586420938838629,2.71050543121376e-17,2.71050543121376e-17,1.56883586080275e-19,0.00585042871534824,0,129.715735447634,49.4492950439453,35.1152429459209,0.75,97.5,0,22.9987869262695,15,1,1.05983853340149,1.21289300918579,183.990295410156,-0.0481873117387295,0.899999260902405,1.14784860610962,118552.984375,1.21289300918579,4.45281658357017e-16,0,0,130.0,-0.0136071462184191,3.22686773417474e-16,0.00028030201792717,0,0.00028030201792717,0.832918047904968,1.30990278720856,-0.0460772924125195,-0.510968744754791,0.510968744754791,-0.25249394774437,0.433876037597656,-0.0330612882971764,0.162916496396065,0.162916496396065
