,q,p,sx,sy,sz,sxy,ea,eps_v,gamxy,gams,eps_1,eps_2,eps_3,phase,s1,s2,s3,suratio,su,rumax,pmin,zmax,Cs,M,Gamma,pcs,xi,e,Mcurrent,K,G,alphastatic,Kc,K0,sigmav0,ru,ruextreme,gmax/2extreme,BCI,g/2max,Md,Mb,D,alphaxx,alphayy,alphaxy,rulimit,lpr,txyratio,txyratioextreme
10,74.7959198341427,61.075121840318,59.7441332500157,81.1984568826785,42.2827753882599,-38.5340584431148,0.527686463189862,-0.45050737458237594,-0.00403614117468855,-0.00233026799681871,0.00527686463189862,4.33547829965484e-19,4.33547829965484e-19,0,110.47061581972,42.2827753882599,30.4719743129743,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0175120594290614,0.899998843551477,1.13519503324295,61205.7174187856,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.126327322273381,0.0,0.00201566336274072,0.999999999868428,0.00201566336274072,0.970985349075217,1.15524164016498,-0.088047767311792,-0.151490536686752,0.151490536686752,-0.541858405564254,0.622584044851405,-0.204857035407944,0.386147192328093,0.386147192328093
11,75.593263155161,61.6086067007185,61.238580713439,80.9351265112079,42.6521128775086,-39.2209192333038,0.5356636477363129,-0.45051081517504005,-0.00427143598168969,-0.00246611549155729,0.00535663647736313,-6.50512523535731e-19,-6.50512523535731e-19,0,111.525312838615,42.6521128775086,30.6483943860321,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0169903307364643,0.899998724342187,1.13771758169068,59372.4907142773,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.13618154755468,0.0,0.00213330967780924,0.999999999868428,0.00213330967780924,0.973522712323391,1.15245079978766,-0.088052637280304,-0.137842148581562,0.137842148581562,-0.54678088012718,0.622584044851405,-0.220676602001907,0.393030176553035,0.393030176553035
12,75.7550121253162,61.7184388492183,61.5405661865934,80.8866004665665,42.728149894495,-39.3560675649114,0.537348257811789,-0.450511007034232,-0.00432022383466294,-0.00249428317423445,0.00537348257811789,-8.67201298858263e-19,-8.67201298858263e-19,0,111.740948337944,42.728149894495,30.6862183152157,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168834769728825,0.899998724342187,1.13819206229327,58267.2197202286,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.13846067873118,0.0,0.0021577061680623,0.999999999868428,0.0021577061680623,0.974041890431073,1.15187888942775,-0.0896859395509551,-0.135132489454687,0.135132489454687,-0.547697328334494,0.622584044851405,-0.223933448269239,0.394384484543233,0.394384484543233
13,75.6703026841338,61.7187060261404,61.5410467316199,80.8867370892026,42.7283342575985,-39.3017213870591,0.537277580189147,-0.45051233353065695,-0.00431819680246275,-0.00249311286070372,0.00537277580189147,-6.50434283716183e-19,-6.50434283716183e-19,0,111.688442406234,42.7283342575985,30.7393414145886,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168832111303769,0.899998724342187,1.13819206229327,58047.741477519,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139422236867838,0.0,0.0021577061680623,0.999999999868428,0.00215567753155882,0.974041890431073,1.15187888942775,-0.0896859395509551,-0.135132489454687,0.135132489454687,-0.547697328334494,0.622584044851405,-0.223941245048374,0.394384484543233,0.394384484543233
14,73.7090654936782,61.7186970441696,61.5443459589068,80.8834147307345,42.7283304428674,-38.039891767343,0.535638167340363,-0.450511688689485,-0.00427066096462668,-0.00246566804402968,0.00535638167340363,6.50476775079756e-19,6.50476775079756e-19,0,110.463507870589,42.7283304428674,31.9642528190522,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168832172137068,0.899998724342187,1.10226539799201,58323.8910647583,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139421585179038,0.0,0.0021577061680623,0.999999999868428,0.00214399424569174,0.974043345062076,1.15187754642122,0.000223176371094599,-0.134846780554313,0.134846780554313,-0.539075823213381,0.622584044851405,-0.223941092073893,0.381195139458785,0.394384484543233
15,70.9097116157603,61.7189987434299,61.5843273156095,80.8441334926323,42.728535422048,-36.2332595016245,0.533324758003848,-0.450512505368195,-0.00420311276432167,-0.00242666908749738,0.00533324758003848,-6.79790363966909e-23,-6.79790363966909e-23,0,108.705351054299,42.728535422048,33.723109753943,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168829393028823,0.899998724342187,1.05290750561278,64407.1709782172,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139421502748193,0.0,0.0021577061680623,0.999999999868428,0.00211022298317105,0.974044624662775,1.15187602840577,0.000319491231910164,-0.134302766000407,0.134302766000407,-0.51370678270662,0.622584044851405,-0.223949934489662,0.363091026923633,0.394384484543233
16,67.31109300776,61.719574086388,61.6856283875718,80.7441579063315,42.7289359652608,-33.8964738814088,0.530323218061474,-0.450513482285474,-0.00411458998916937,-0.0023755604621039,0.00530323218061474,2.1666757234443e-19,2.1666757234443e-19,0,106.42537210489,42.7289359652608,36.0044141890136,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.016882396777848,0.899998724342187,0.988838731677368,72199.5427733497,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139424496932211,0.0,0.0021577061680623,0.999999999868428,0.00206596012417963,0.974047322720767,1.15187286556251,0.000485487653136198,-0.133075870963924,0.133075870963924,-0.480920409586286,0.622584044851405,-0.223967066861363,0.33967427346968,0.394384484543233
17,63.1660390133534,61.7202238565443,61.8500085226468,80.5812759329728,42.7293871140134,-31.1733672126828,0.5267463766027469,-0.450515048841174,-0.00400769866661279,-0.00231384676275322,0.00526746376602747,-4.33403067335326e-19,-4.33403067335326e-19,0,103.765510400754,42.7293871140135,38.6657740548653,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168817956387591,0.899998664737543,0.913961250147744,80796.7338322275,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139431954488948,0.0,0.0021577061680623,0.999999999868428,0.00201251602216903,0.974050302953006,1.15186955939566,0.00071747896436598,-0.130929506748242,0.130929506748242,-0.44269816576932,0.622584044851405,-0.223986258608175,0.312386231612778,0.394384484543233
18,58.0008856378659,61.7205153020521,62.1081895053593,80.3237681223038,42.7295882784932,-27.711446556627,0.521937386079649,-0.45051883461003395,-0.00386140860338474,-0.002229386200858,0.00521937386079649,-1.53685442953077e-22,-1.53685442953077e-22,0,100.385759346916,42.7295882784929,42.0461982807472,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168815633035046,0.899998605132898,0.819166917844306,88921.5411684853,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139449999793552,0.0,0.0021577061680623,0.999999999868428,0.00193937051438125,0.974051375835717,1.15186800967508,0.00106736736762622,-0.127436771109765,0.127436771109765,-0.394097859880663,0.622584044851405,-0.223995005587876,0.277694512644069,0.394384484543233
19,52.4838384546282,61.7183571979547,62.4359971144903,79.9909815622145,42.7280929171594,-23.8886470974469,0.516200449725852,-0.45052198235671403,-0.0036825467915855,-0.00212612035427903,0.00516200449725852,6.50611431696788e-19,6.50611431696788e-19,0,96.6636726360485,45.7633060406564,42.7280929171593,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168837314224591,0.899998545528253,0.714757405170376,96732.0858667121,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139417239116008,0.0,0.0021577061680623,0.999999999868428,0.00184993711224065,0.974040825814492,1.15187936626694,0.00152243046508647,-0.122878247744286,0.122878247744286,-0.340436904363002,0.622584044851405,-0.223930892866869,0.23938651074935,0.394384484543233
20,46.7539371592219,61.7103666785928,62.8306316043281,79.5779068253217,42.7225616061286,-19.7008422077618,0.50926441329017,-0.450527254338264,-0.00345906713809087,-0.00199709440321398,0.0050926441329017,4.33503555947199e-19,4.33503555947199e-19,0,92.6108334073119,49.7977050223379,42.7225616061286,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0168915731587229,0.899998485923608,0.601262000824866,102694.890044378,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.139277466222274,0.0,0.0021577061680623,0.999999999868428,0.00173820021259707,0.974002619236297,1.1519207876969,0.00210913426183329,-0.117285851074344,0.117285851074344,-0.281670784100045,0.622584044851405,-0.223693979303596,0.197420784087744,0.394384484543233
21,41.0424025703528,61.6911380612937,63.2885193754471,79.0756464959169,42.709248312517,-15.1311098979372,0.500805012675403,-0.45053016278654306,-0.003173475716885,-0.001832208255891,0.00500805012675403,-1.73456219528574e-18,-1.73456219528574e-18,0,88.2483898713648,54.1157759999993,42.709248312517,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.016910362155567,0.899998350866056,0.479479878120083,106789.650921448,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.138927549229953,0.0,0.0021577061680623,0.999999999868428,0.00159540485185803,0.973911185712123,1.15202095519337,0.00285512663350441,-0.110644507915719,0.110644507915719,-0.217563014922094,0.622584044851405,-0.223123748641359,0.151627819711251,0.394384484543233
22,35.9588264945264,61.6522118758782,63.7806315956015,78.4937027409969,42.6823012910362,-10.3441120752065,0.490918300144921,-0.45053497773514,-0.002815975454637,-0.00162580558166894,0.00490918300144921,1.95137449340001e-18,1.95137449340001e-18,0,83.830443745165,58.4438905914334,42.6823012910362,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0169483298190586,0.899998307109674,0.356862913151912,109216.039462434,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.138215735659021,0.0,0.0021577061680623,0.999999999868428,0.00141665451253145,0.973726200797976,1.1522237619044,0.00371518053097358,-0.103203746795575,0.103203746795575,-0.150406478020728,0.622584044851405,-0.221969511669257,0.103657649781925,0.394384484543233
23,32.1384946379032,61.581826896578,64.2866265143839,77.825281827187,42.633572348163,-5.4030749998003,0.479789475666794,-0.45054154375286104,-0.00236916715122799,-0.00136784101045425,0.00479789475666794,2.16733926521832e-18,2.16733926521832e-18,0,79.7171905936756,62.3947177478953,42.633572348163,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0170169836893756,0.899998187900384,0.243757967156808,110317.738927074,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.136919882015005,0.0,0.0021577061680623,0.999999999868428,0.00119324914680886,0.973392088860045,1.1525905688883,0.00471574804681997,-0.0951005514517271,0.0951005514517271,-0.0810369851796971,0.622584044851405,-0.21988235373601,0.0541438528148824,0.394384484543233
24,30.3055080208693,61.4641139018277,64.7765536845208,77.0637100649148,42.5520779560475,-0.385864541505059,0.468145585798156,-0.450549384968983,-0.00181522697667575,-0.001048024114592,0.00468145585798156,1.7344587013337e-18,1.7344587013337e-18,0,77.0758157866369,64.7644479627988,42.5520779560475,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0171319088950996,0.899998068691095,0.173526116982092,110621.942050738,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.134753777730075,0.0,0.0021577061680623,0.999999999868428,0.000916280418495401,0.972832921834578,1.15320485435728,0.0058004677692155,-0.0864807923776993,0.0864807923776993,-0.0104387615530681,0.622584044851405,-0.216391854055579,0.00386672258048133,0.394384484543233
25,30.8714318090796,61.2831956884098,65.2142373806626,76.2085214694916,42.4268282150752,4.55974242043268,0.45773190613711,-0.45055668568238294,-0.00114609705586866,-0.000661703346078365,0.0045773190613711,1.25758038033084e-17,1.25758038033084e-17,0,77.853495469861,63.5692633802932,42.4268282150752,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0173089247625588,0.89999788987716,0.20200165019266,110545.572785095,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.131423304470874,0.0,0.0021577061680623,0.999999999868428,0.000581719066207082,0.971972262468269,1.15415071666695,0.00687325978114697,-0.0776252531071196,0.0776252531071196,0.0594850712268694,0.622584044851405,-0.211027052403168,-0.0456928718439386,0.394384484543233
26,33.6514386715789,61.0137181147909,65.5733206766682,75.2275672805283,42.2402663871762,9.47840289941058,0.451156636661864,-0.45056523117721703,-0.000326642152605834,-0.000188601208984501,0.00451156636661864,1.12758193998833e-16,1.12758193998833e-16,0,81.0372311295918,59.7636568276047,42.2402663871762,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0175735072840253,0.899997695215584,0.302109642469692,110278.005049091,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.126457193688363,0.0,0.0021577061680623,0.999999999868428,0.000172008255399363,0.970687365139678,1.15556424461947,0.00798513737055842,-0.0684386940253602,0.0684386940253602,0.129637109625377,0.622584044851405,-0.203036261436336,-0.0949824400384185,0.394384484543233
27,37.8894634802475,60.6456855909146,65.8161762575699,74.1354069304838,41.9854735846901,14.1450384860475,0.452821426273777,-0.45057537553404,0.000637704405113856,-0.000368186584782864,0.00452821426273777,1.14957634445497e-17,1.14957634445497e-17,0,84.7197569195105,55.2318262685431,41.9854735846901,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0179367142906792,0.899997532249292,0.421412885361502,109708.608772091,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.119680203995171,0.0,0.0021577061680623,0.999999999868428,0.000310201461154414,0.968926000333556,1.15750300109802,0.00876451357381486,-0.0593509374251778,0.0593509374251778,0.197142672097602,0.622584044851405,-0.192122848001671,-0.141746470775043,0.394384484543233
28,43.0103766284331,60.1535003907986,65.9207532613405,72.895016559098,41.6447313519574,18.6424206297552,0.468025899932046,-0.450586854181067,0.00180682793700766,-0.00104317551579579,0.00468025899932046,-1.95173654115048e-18,-1.95173654115048e-18,0,88.3736417913285,50.44212802911,41.6447313519574,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0184258614128563,0.899997353435358,0.546500096633809,108506.339402112,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.110603366468247,0.0,0.0021577061680623,0.999999999868428,0.000894754552754041,0.966559175343965,1.16011112533735,0.00937399238091874,-0.0501628646097862,0.0501628646097862,0.263592764807191,0.622584044851405,-0.177528029168723,-0.186814415993797,0.394384484543233
29,48.3535575836284,59.5503286981074,65.8738291308911,71.5500044908298,41.2271524726011,22.7924697742156,0.501534504846466,-0.450599452365354,0.00319656167403913,-0.00184553752018152,0.00501534504846466,-1.08414988265693e-18,-1.08414988265693e-18,0,91.6804043554915,45.7434292662295,41.2271524726011,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0190307701867363,0.899997115016779,0.668552168349634,106121.880539717,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.0994778293954678,0.0,0.0021577061680623,0.999999999868428,0.00158962013410692,0.963640137431853,1.16333141338226,0.00929192319587547,-0.0412144255576141,0.0412144255576141,0.326711346824417,0.622584044851405,-0.159642213440158,-0.228401793908156,0.394384484543233
30,53.6283466352039,58.8681412051059,65.711786966529,70.1377693858515,40.7548672629373,26.6026534610691,0.557799401807001,-0.450613799606383,0.00489029528927338,-0.0028234145484965,0.00557799401807001,-8.6706984988748e-19,-8.6706984988748e-19,0,94.6193188402254,41.2302375121551,40.7548672629372,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0197223394185957,0.899996816993555,0.785997283594845,102092.803992523,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.0868778081828386,0.0,0.0024364882450306,0.999999999868428,0.0024364882450306,0.960313904028336,1.16700630985245,0.00839093842198782,-0.0325103212131842,0.0325103212131842,0.386649167284606,0.622584044851405,-0.139413176621737,-0.266583376725729,0.394384484543233
31,58.5039294659377,58.2647067186199,65.578764839751,68.8782490228301,40.3371062932786,29.9521695807134,0.638173333549566,-0.450627427569114,0.00691916592385648,-0.0039947832325328,0.00638173333549566,-2.16744556703432e-19,-2.16744556703432e-19,0,97.2260753587556,40.3371062932786,37.2309385038255,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0203407936047119,0.899996578574975,0.892403139734774,96037.8675724021,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.0757115931576915,0.0,0.00345091894569284,0.999999999868428,0.00345091894569284,0.957348855127381,1.17028599581287,0.00516861123760282,-0.0244772152212733,0.0244772152212733,0.440528143289313,0.622584044851405,-0.121519623574018,-0.300148650369157,0.394384484543233
32,62.9719857227472,58.2344321071953,65.995817374433,68.3913336421876,40.3161453049652,32.8571192584306,0.7372326337915039,-0.45063028062977195,0.00919329924513988,-0.00530775451861962,0.00737232633791504,-1.16900035538176e-22,-1.16900035538176e-22,0,100.072518777674,40.3161453049652,34.3146322389461,0.499999999934214,49.9999999934214,0,11.7942495330551,14.9999999980264,0.999999999868428,1.05983853326204,1.17282319053478,94.3539962644411,-0.0203720877640991,0.899996459365686,0.978633964325983,88269.0038756649,1.17282319053478,-2.95474425760285e-15,0,0,99.7911147939992,-0.0749569205458107,0.0,0.00458798334658062,0.999999999868428,0.00458798334658062,0.957199052813383,1.17045121987368,-0.012011876861479,-0.0177813147181616,0.0177813147181616,0.483992056647525,0.622584044851405,-0.120621861830172,-0.329258952713555,0.394384484543233
