,q,p,sx,sy,sz,sxy,ea,eps_v,gamxy,gams,eps_1,eps_2,eps_3,phase,s1,s2,s3,sigmav_0,ru,ru_max,alpha_inxx,alpha_inyy,alpha_inxy,alpha_xx,alpha_yy,alpha_xy,Md,Mb,xi_r,hp
425,35.2365764887238,15.0045745514272,22.1357456499879,22.1055797389548,0.772398265338824,-16.1850470704998,2.7104013227123502,-0.432463172921257,-0.049695658454071,-0.0286920418426922,0.0271040132271235,-6.50384575774659e-19,-6.50384575774659e-19,0,38.3057167929241,5.93560859601861,0.77239826533882,-99.9999999868428,0.778944176914131,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000684393160343873,0.000684393160343873,0.726670800890993,1.02766715707065,1.45737102536189,-0.582237903538904,-0.172406740564281
426,37.4203336698628,16.5292589426336,23.8967278601528,23.8631007684056,1.82794819934228,-17.4546203467122,2.8430861168420902,-0.43215483228424095,-0.0523622164222858,-0.0302315752178655,0.0284308611684209,-3.43054445584105e-23,-3.43054445584105e-23,0,41.3345427589979,6.42528586956051,1.82794819934228,-99.9999999868428,0.761368947723902,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000703713369412871,0.000703713369412871,0.725933105904047,1.02791695633992,1.45560062409364,-0.579807030800448,-0.172770295598184
427,40.683372225909,18.7926793954767,26.5099509461436,26.4731553521716,3.39493188811478,-19.3363375242832,3.0321766644333703,-0.43179272492411996,-0.0561598914950821,-0.032424156681583,0.0303217666443337,2.16799812317328e-19,2.16799812317328e-19,0,45.8278994258444,7.1552068724709,3.39493188811477,-99.9999999868428,0.735268429506329,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000698568490015326,0.000698568490015326,0.724905581433341,1.02826666058483,1.45312797741986,-0.576406586480969,-0.172872133239407
428,42.8455104623326,20.2849348046683,28.23348520806,28.193287192074,4.42803201387073,-20.5750130101594,3.1507962965205296,-0.43153748915003,-0.0585417721399637,-0.033799333543114,0.0315079629652053,9.54140805784794e-24,9.54140805784794e-24,0,48.7884090272318,7.63836337290226,4.42803201387072,-99.9999999868428,0.718067176361826,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000713066399621673,0.000713066399621673,0.724263997036097,1.02848350228741,1.45159701180601,-0.574298460843857,-0.172726396395686
429,45.8891186463652,22.3777238763114,30.6496897667641,30.6065961300448,5.87688573212522,-22.3098265610891,3.31189250674749,-0.431236825509002,-0.0617752004102346,-0.0356661492502243,0.0331189250674749,-4.33622207461005e-19,-4.33622207461005e-19,0,52.9379799144439,8.31830598236502,5.87688573212522,-99.9999999868428,0.693934064134206,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000704539391082738,0.000704539391082738,0.723409298131525,1.02877311745394,1.44955406640585,-0.571481727944046,-0.172339091891467
430,48.1178971007508,23.9056924793436,32.4144561781637,32.3679108121588,6.93471044770836,-23.5746924796446,3.42524075316628,-0.43099305469023,-0.0640501105766839,-0.0369795675842891,0.0342524075316628,4.33692942949654e-19,4.33692942949654e-19,0,55.9658874620742,8.81647952824828,6.93471044770831,-99.9999999868428,0.676320867452224,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.00071879869500744,0.00071879869500744,0.722811821171263,1.02897485127434,1.44813403774681,-0.569521423132942,-0.171965658801876
431,50.9777501573179,25.8618032233168,34.6727759169949,34.6236937719118,8.28893998104367,-25.1920409297132,3.56633820997708,-0.430712360080637,-0.066881136708734,-0.0386140573343489,0.0356633820997708,-8.34791408586581e-23,-8.34791408586581e-23,0,59.8402877276263,9.4561819612803,8.28893998104371,-99.9999999868428,0.653763118684626,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000708178262937563,0.000708178262937563,0.722079919886468,1.02922212304227,1.44639524344613,-0.567118525930411,-0.171427320114686
432,52.9916912542296,27.2369506059372,36.260918473943,36.2089677242373,9.24096561963139,-26.3276945291568,3.6626867338962104,-0.430491333061277,-0.0688143397955057,-0.0397301915490577,0.0366268673389621,3.00600705660469e-25,3.00600705660469e-25,0,62.5626504421288,9.90723575605163,9.24096561963126,-99.9999999868428,0.637910342003343,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000721976644778225,0.000721976644778225,0.72158295221028,1.02938952458594,1.44522022919782,-0.56549309523407,-0.171023704414427
433,55.573328683523,28.9973155430014,38.2932086732872,38.239058706069,10.4596792496479,-27.7800513155105,3.78328806020228,-0.43027330957822696,-0.0712332364654817,-0.04112673939561,0.0378328806020228,-6.50417065181931e-19,-6.50417065181931e-19,0,66.0461981990909,10.4860691802627,10.4596792496505,-99.9999999868428,0.617609388055959,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000712090055497431,0.000712090055497431,0.720969501206143,1.02959632100445,1.44376885609209,-0.563483675541089,-0.170498060720512
434,57.5880178047507,30.3696596264164,39.878293754243,39.8209206499613,11.4097644750448,-28.9110859451625,3.87522336031747,-0.43008029722445895,-0.0730772702713371,-0.0421913922221448,0.0387522336031747,-2.16852468664187e-19,-2.16852468664187e-19,0,68.7607073791422,11.4097644750448,10.9385070250622,-99.9999999868428,0.601790807368839,0.9789275525731,-0.000746148065433637,0.000746148065433637,-0.712733328258863,-0.000721378571193754,0.000721378571193754,0.720504704186775,1.02975284280027,1.44267197970938,-0.561963681638402,-0.170084282566234
